ID,Room,UserID,UserFlag,CityIco,Flag,CityName,CityRot,MapID,L1,L2,L3,L4,L5,L6,C0,C1,C2,C3,Mark,Army,Scenario,Area,Level,Scale,filename
2647,2,220,RED,RED,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,01-05-03-03-02,陕西,预赛,个人,201861973812 01-05-03-03-02 推演室2
2885,50,55,BLUE,BLUE,GREEN,主要,330,150049,0,0,0,0,30,0,0,80,0,0,0,,01-03-03-03-02,四川,预赛,个人,201861991856 个人预赛 推演室14
2886,50,0,GREEN,GREEN,GREEN,次要,330,130046,0,0,0,0,30,0,0,50,0,0,0,,01-03-03-03-02,四川,预赛,个人,201861991856 个人预赛 推演室14
2793,46,205,BLUE,BLUE,GREEN,主要,330,220129,0,0,0,0,30,0,0,80,0,0,0,,01-07-01-02-03,山东,预赛,个人,2018620125525 01-07-01-02-03 推演室10
2794,46,205,BLUE,BLUE,GREEN,次要,330,250126,0,0,0,0,30,0,0,50,0,0,0,,01-07-01-02-03,山东,预赛,个人,2018620125525 01-07-01-02-03 推演室10
2886,38,248,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,01-05-03-03-02,河北,预赛,个人,20186201711 01-05-03-03-02 推演室18
2887,38,248,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,01-05-03-03-02,河北,预赛,个人,20186201711 01-05-03-03-02 推演室18
2878,39,172,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,01-05-03-03-02,河北,预赛,个人,201862103713 01-05-03-03-02 推演室19
2879,39,172,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,01-05-03-03-02,河北,预赛,个人,201862103713 01-05-03-03-02 推演室19
3461,44,492,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,01-05-03-03-02,河北,预赛,个人,201862104331 01-05-03-03-02 推演室1
3462,44,492,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,01-05-03-03-02,河北,预赛,个人,201862104331 01-05-03-03-02 推演室1
3491,45,495,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,01-05-03-03-02,河北,预赛,个人,201862112340 01-05-03-03-02 推演室2
3492,45,483,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,01-05-03-03-02,河北,预赛,个人,201862112340 01-05-03-03-02 推演室2
2651,26,0,GREEN,GREEN,GREEN,主要,330,220129,0,0,0,0,30,0,0,80,0,0,0,,01-07-01-02-03,山东,预赛,个人,2018617201851 01-07-01-02-03 推演室13
2652,26,133,BLUE,BLUE,GREEN,次要,330,250126,0,0,0,0,30,0,0,50,0,0,0,,01-07-01-02-03,山东,预赛,个人,2018617201851 01-07-01-02-03 推演室13
3234,9,719,RED,RED,GREEN,主要,330,100060,0,0,0,0,30,0,0,80,0,0,0,,01-02-03-03-02,陕西,预赛,个人,2018617222218 01-02-03-03-02 推演室9
3235,9,1156,BLUE,BLUE,GREEN,次要,330,80062,0,0,0,0,30,0,0,50,0,0,0,,01-02-03-03-02,陕西,预赛,个人,2018617222218 01-02-03-03-02 推演室9
2998,10,809,BLUE,BLUE,GREEN,主要,330,100060,0,0,0,0,30,0,0,80,0,0,0,,01-02-03-03-02,陕西,预赛,个人,201861784841 01-02-03-03-02 推演室10
2999,10,810,RED,RED,GREEN,次要,330,80062,0,0,0,0,30,0,0,50,0,0,0,,01-02-03-03-02,陕西,预赛,个人,201861784841 01-02-03-03-02 推演室10
3038,16,0,GREEN,GREEN,GREEN,主要,330,100060,0,0,0,0,30,0,0,80,0,0,0,,01-02-03-03-02,陕西,预赛,个人,201861791214 01-02-03-03-02 推演室16
3039,16,835,BLUE,BLUE,GREEN,次要,330,80062,0,0,0,0,30,0,0,50,0,0,0,,01-02-03-03-02,陕西,预赛,个人,201861791214 01-02-03-03-02 推演室16
2492,10,990,BLUE,BLUE,GREEN,主要,330,100060,0,0,0,0,30,0,0,80,0,0,0,,01-02-03-03-02,陕西,预赛,个人,20186179417 01-02-03-03-02 推演室10
2493,10,990,BLUE,BLUE,GREEN,次要,330,80062,0,0,0,0,30,0,0,50,0,0,0,,01-02-03-03-02,陕西,预赛,个人,20186179417 01-02-03-03-02 推演室10
2516,19,511,BLUE,BLUE,GREEN,主要,330,100060,0,0,0,0,30,0,0,80,0,0,0,,01-02-03-03-02,陕西,预赛,个人,20186179641 01-02-03-03-02 推演室19
2517,19,511,BLUE,BLUE,GREEN,次要,330,80062,0,0,0,0,30,0,0,50,0,0,0,,01-02-03-03-02,陕西,预赛,个人,20186179641 01-02-03-03-02 推演室19
2520,1,660,BLUE,BLUE,GREEN,主要,330,100060,0,0,0,0,30,0,0,80,0,0,0,,01-02-03-03-02,陕西,预赛,个人,20186179933 01-02-03-03-02 推演室1
2521,1,660,BLUE,BLUE,GREEN,次要,330,80062,0,0,0,0,30,0,0,50,0,0,0,,01-02-03-03-02,陕西,预赛,个人,20186179933 01-02-03-03-02 推演室1
3252,51,0,GREEN,GREEN,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,01-05-03-03-01,河北,预赛,个人,201861816533 01-05-03-03-01 推演室11
3253,51,0,GREEN,GREEN,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,01-05-03-03-01,河北,预赛,个人,201861816533 01-05-03-03-01 推演室11
2552,2,220,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,01-05-03-03-02,陕西,预赛,个人,201861817247 01-05-03-03-02 推演室2
2553,2,220,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,01-05-03-03-02,陕西,预赛,个人,201861817247 01-05-03-03-02 推演室2
2835,44,80,BLUE,BLUE,GREEN,主要,330,150049,0,0,0,0,30,0,0,80,0,0,0,,01-03-03-03-02,四川,预赛,个人,2018618195018 个人预赛 推演室8
2836,44,80,BLUE,BLUE,GREEN,次要,330,130046,0,0,0,0,30,0,0,50,0,0,0,,01-03-03-03-02,四川,预赛,个人,2018618195018 个人预赛 推演室8
2784,27,666,RED,RED,GREEN,主要,330,100060,0,0,0,0,30,0,0,80,0,0,0,,01-02-04-03-02,陕西,预赛,个人,20186189228 01-02-04-03-02 推演室7
2785,27,666,RED,RED,GREEN,次要,330,80062,0,0,0,0,30,0,0,50,0,0,0,,01-02-04-03-02,陕西,预赛,个人,20186189228 01-02-04-03-02 推演室7
2792,30,509,RED,RED,GREEN,主要,330,100060,0,0,0,0,30,0,0,80,0,0,0,,01-02-04-03-02,陕西,预赛,个人,20186189544 01-02-04-03-02 推演室10
2793,30,509,RED,RED,GREEN,次要,330,80062,0,0,0,0,30,0,0,50,0,0,0,,01-02-04-03-02,陕西,预赛,个人,20186189544 01-02-04-03-02 推演室10
2794,24,979,RED,RED,GREEN,主要,330,100060,0,0,0,0,30,0,0,80,0,0,0,,01-02-04-03-02,陕西,预赛,个人,20186189640 01-02-04-03-02 推演室4
2795,24,979,RED,RED,GREEN,次要,330,80062,0,0,0,0,30,0,0,50,0,0,0,,01-02-04-03-02,陕西,预赛,个人,20186189640 01-02-04-03-02 推演室4
2882,26,915,BLUE,BLUE,GREEN,主要,330,100060,0,0,0,0,30,0,0,80,0,0,0,,01-02-04-03-02,陕西,预赛,个人,2018619134942 01-02-04-03-02 推演室6
2883,26,915,BLUE,BLUE,GREEN,次要,330,80062,0,0,0,0,30,0,0,50,0,0,0,,01-02-04-03-02,陕西,预赛,个人,2018619134942 01-02-04-03-02 推演室6
2622,6,177,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,01-05-03-03-02,陕西,预赛,个人,201861919573 01-05-03-03-02 推演室6
2623,6,0,GREEN,GREEN,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,01-05-03-03-02,陕西,预赛,个人,201861919573 01-05-03-03-02 推演室6
2556,3,106,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,01-05-03-03-02,陕西,预赛,个人,201861995147 01-05-03-03-02 推演室3
2557,3,98,RED,RED,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,01-05-03-03-02,陕西,预赛,个人,201861995147 01-05-03-03-02 推演室3
3288,46,749,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,01-05-03-03-01,河北,预赛,个人,2018620131815 01-05-03-03-01 推演室6
3289,46,749,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,01-05-03-03-01,河北,预赛,个人,2018620131815 01-05-03-03-01 推演室6
2821,48,207,RED,RED,GREEN,主要,330,220129,0,0,0,0,30,0,0,80,0,0,0,,01-07-01-02-03,山东,预赛,个人,2018620135910 01-07-01-02-03 推演室12
2822,48,0,GREEN,GREEN,GREEN,次要,330,250126,0,0,0,0,30,0,0,50,0,0,0,,01-07-01-02-03,山东,预赛,个人,2018620135910 01-07-01-02-03 推演室12
2805,37,202,BLUE,BLUE,GREEN,主要,330,220129,0,0,0,0,30,0,0,80,0,0,0,,01-07-01-02-03,山东,预赛,个人,2018620171832 01-07-01-02-03 推演室1
2806,37,202,BLUE,BLUE,GREEN,次要,330,250126,0,0,0,0,30,0,0,50,0,0,0,,01-07-01-02-03,山东,预赛,个人,2018620171832 01-07-01-02-03 推演室1
2759,50,210,RED,RED,GREEN,主要,330,220129,0,0,0,0,30,0,0,80,0,0,0,,01-07-01-02-03,山东,预赛,个人,201862018212 01-07-01-02-03 推演室14
2760,50,210,BLUE,BLUE,GREEN,次要,330,250126,0,0,0,0,30,0,0,50,0,0,0,,01-07-01-02-03,山东,预赛,个人,201862018212 01-07-01-02-03 推演室14
2827,37,211,BLUE,BLUE,GREEN,主要,330,220129,0,0,0,0,30,0,0,80,0,0,0,,01-07-01-02-03,山东,预赛,个人,201862020845 01-07-01-02-03 推演室1
2828,37,0,GREEN,GREEN,GREEN,次要,330,250126,0,0,0,0,30,0,0,50,0,0,0,,01-07-01-02-03,山东,预赛,个人,201862020845 01-07-01-02-03 推演室1
2502,11,32,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,01-05-03-03-02,河南,预赛,个人,2018620221557 01-05-03-03-02 推演室11
2503,11,0,GREEN,GREEN,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,01-05-03-03-02,河南,预赛,个人,2018620221557 01-05-03-03-02 推演室11
2918,23,244,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,01-05-03-03-02,河北,预赛,个人,20186210053 01-05-03-03-02 推演室3
2919,23,244,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,01-05-03-03-02,河北,预赛,个人,20186210053 01-05-03-03-02 推演室3
2860,30,399,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,01-05-03-03-02,河北,预赛,个人,201862102528 01-05-03-03-02 推演室10
2861,30,399,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,01-05-03-03-02,河北,预赛,个人,201862102528 01-05-03-03-02 推演室10
2952,23,244,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,01-05-03-03-02,河北,预赛,个人,201862103437 01-05-03-03-02 推演室3
2953,23,166,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,01-05-03-03-02,河北,预赛,个人,201862103437 01-05-03-03-02 推演室3
2968,21,213,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,01-05-03-03-02,河北,预赛,个人,201862113521 01-05-03-03-02 推演室1
2969,21,213,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,01-05-03-03-02,河北,预赛,个人,201862113521 01-05-03-03-02 推演室1
2618,20,108,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,01-05-03-03-02,陕西,预赛,个人,2018621143057 01-05-03-03-02 推演室20
2619,20,108,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,01-05-03-03-02,陕西,预赛,个人,2018621143057 01-05-03-03-02 推演室20
2684,32,167,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,01-05-04-03-02,陕西,预赛,个人,2018621172716 01-05-04-03-02 推演室2
2685,32,167,RED,RED,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,01-05-04-03-02,陕西,预赛,个人,2018621172716 01-05-04-03-02 推演室2
2765,53,0,GREEN,GREEN,GREEN,主要,330,220129,0,0,0,0,30,0,0,80,0,0,0,,01-07-01-02-03,山东,预赛,个人,201862118280 01-07-01-02-03 推演室17
2766,53,0,GREEN,GREEN,GREEN,次要,330,250126,0,0,0,0,30,0,0,50,0,0,0,,01-07-01-02-03,山东,预赛,个人,201862118280 01-07-01-02-03 推演室17
2542,5,56,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,01-05-03-03-02,河南,预赛,个人,2018621212539 01-05-03-03-02 推演室5
2543,5,44,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,01-05-03-03-02,河南,预赛,个人,2018621212539 01-05-03-03-02 推演室5
3116,22,165,BLUE,BLUE,GREEN,主要,330,120057,0,0,0,0,30,0,0,80,0,0,0,,01-06-04-03-02,江苏,预赛,个人,201862133143 01-06-04-03-02 推演室2
3117,22,165,BLUE,BLUE,GREEN,次要,330,120051,0,0,0,0,30,0,0,50,0,0,0,,01-06-04-03-02,江苏,预赛,个人,201862133143 01-06-04-03-02 推演室2
3110,21,96,RED,RED,GREEN,主要,330,120057,0,0,0,0,30,0,0,80,0,0,0,,01-06-04-03-02,江苏,预赛,个人,20186213454 01-06-04-03-02 推演室1
3111,21,148,BLUE,BLUE,GREEN,次要,330,120051,0,0,0,0,30,0,0,50,0,0,0,,01-06-04-03-02,江苏,预赛,个人,20186213454 01-06-04-03-02 推演室1
3098,24,178,RED,RED,GREEN,主要,330,120057,0,0,0,0,30,0,0,80,0,0,0,,01-06-04-03-02,江苏,预赛,个人,201862142639 01-06-04-03-02 推演室4
3099,24,178,RED,RED,GREEN,次要,330,120051,0,0,0,0,30,0,0,50,0,0,0,,01-06-04-03-02,江苏,预赛,个人,201862142639 01-06-04-03-02 推演室4
3146,23,143,BLUE,BLUE,GREEN,主要,330,120057,0,0,0,0,30,0,0,80,0,0,0,,01-06-04-03-02,江苏,预赛,个人,201862163026 01-06-04-03-02 推演室3
3147,23,143,BLUE,BLUE,GREEN,次要,330,120051,0,0,0,0,30,0,0,50,0,0,0,,01-06-04-03-02,江苏,预赛,个人,201862163026 01-06-04-03-02 推演室3
3531,44,465,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,01-05-03-03-02,河北,预赛,个人,201862165113 01-05-03-03-02 推演室1
3532,44,465,RED,RED,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,01-05-03-03-02,河北,预赛,个人,201862165113 01-05-03-03-02 推演室1
3363,53,556,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,01-05-03-03-02,河北,预赛,个人,2018621786 01-05-03-03-02 推演室10
3364,53,556,RED,RED,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,01-05-03-03-02,河北,预赛,个人,2018621786 01-05-03-03-02 推演室10
2562,15,1014,RED,RED,GREEN,主要,330,100060,0,0,0,0,30,0,0,80,0,0,0,,01-02-03-03-02,陕西,预赛,个人,2018617155719 01-02-03-03-02 推演室15
2563,15,1014,RED,RED,GREEN,次要,330,80062,0,0,0,0,30,0,0,50,0,0,0,,01-02-03-03-02,陕西,预赛,个人,2018617155719 01-02-03-03-02 推演室15
2660,6,976,RED,RED,GREEN,主要,330,100060,0,0,0,0,30,0,0,80,0,0,0,,01-02-03-03-02,陕西,预赛,个人,2018617161941 01-02-03-03-02 推演室6
2661,6,888,BLUE,BLUE,GREEN,次要,330,80062,0,0,0,0,30,0,0,50,0,0,0,,01-02-03-03-02,陕西,预赛,个人,2018617161941 01-02-03-03-02 推演室6
2649,21,109,BLUE,BLUE,GREEN,主要,330,220129,0,0,0,0,30,0,0,80,0,0,0,,01-07-01-02-03,山东,预赛,个人,2018617171755 01-07-01-02-03 推演室8
2650,21,109,BLUE,BLUE,GREEN,次要,330,250126,0,0,0,0,30,0,0,50,0,0,0,,01-07-01-02-03,山东,预赛,个人,2018617171755 01-07-01-02-03 推演室8
2600,1,0,GREEN,GREEN,GREEN,主要,330,100060,0,0,0,0,30,0,0,80,0,0,0,,01-02-03-03-02,陕西,预赛,个人,2018617194140 01-02-03-03-02 推演室1
2601,1,573,BLUE,BLUE,GREEN,次要,330,80062,0,0,0,0,30,0,0,50,0,0,0,,01-02-03-03-02,陕西,预赛,个人,2018617194140 01-02-03-03-02 推演室1
3202,2,692,RED,RED,GREEN,主要,330,100060,0,0,0,0,30,0,0,80,0,0,0,,01-02-03-03-02,陕西,预赛,个人,201861721357 01-02-03-03-02 推演室2
3203,2,692,RED,RED,GREEN,次要,330,80062,0,0,0,0,30,0,0,50,0,0,0,,01-02-03-03-02,陕西,预赛,个人,201861721357 01-02-03-03-02 推演室2
2456,9,916,RED,RED,GREEN,主要,330,100060,0,0,0,0,30,0,0,80,0,0,0,,01-02-03-03-02,陕西,预赛,个人,201861783155 01-02-03-03-02 推演室9
2457,9,915,BLUE,BLUE,GREEN,次要,330,80062,0,0,0,0,30,0,0,50,0,0,0,,01-02-03-03-02,陕西,预赛,个人,201861783155 01-02-03-03-02 推演室9
2470,16,929,RED,RED,GREEN,主要,330,100060,0,0,0,0,30,0,0,80,0,0,0,,01-02-03-03-02,陕西,预赛,个人,201861784418 01-02-03-03-02 推演室16
2471,16,929,RED,RED,GREEN,次要,330,80062,0,0,0,0,30,0,0,50,0,0,0,,01-02-03-03-02,陕西,预赛,个人,201861784418 01-02-03-03-02 推演室16
3036,19,761,RED,RED,GREEN,主要,330,100060,0,0,0,0,30,0,0,80,0,0,0,,01-02-03-03-02,陕西,预赛,个人,20186179208 01-02-03-03-02 推演室19
3037,19,760,BLUE,BLUE,GREEN,次要,330,80062,0,0,0,0,30,0,0,50,0,0,0,,01-02-03-03-02,陕西,预赛,个人,20186179208 01-02-03-03-02 推演室19
2818,24,666,BLUE,BLUE,GREEN,主要,330,100060,0,0,0,0,30,0,0,80,0,0,0,,01-02-04-03-02,陕西,预赛,个人,201861811130 01-02-04-03-02 推演室4
2819,24,666,BLUE,BLUE,GREEN,次要,330,80062,0,0,0,0,30,0,0,50,0,0,0,,01-02-04-03-02,陕西,预赛,个人,201861811130 01-02-04-03-02 推演室4
2866,24,666,RED,RED,GREEN,主要,330,100060,0,0,0,0,30,0,0,80,0,0,0,,01-02-04-03-02,陕西,预赛,个人,2018618113259 01-02-04-03-02 推演室4
2867,24,666,RED,RED,GREEN,次要,330,80062,0,0,0,0,30,0,0,50,0,0,0,,01-02-04-03-02,陕西,预赛,个人,2018618113259 01-02-04-03-02 推演室4
2823,41,36,BLUE,BLUE,GREEN,主要,330,150049,0,0,0,0,30,0,0,80,0,0,0,,01-03-03-03-02,四川,预赛,个人,2018618165659 个人预赛 推演室5
2824,41,36,RED,RED,GREEN,次要,330,130046,0,0,0,0,30,0,0,50,0,0,0,,01-03-03-03-02,四川,预赛,个人,2018618165659 个人预赛 推演室5
2659,51,80,RED,RED,GREEN,主要,330,150049,0,0,0,0,30,0,0,80,0,0,0,,01-03-03-03-02,四川,预赛,个人,2018618191758 个人预赛 推演室15
2660,51,80,RED,RED,GREEN,次要,330,130046,0,0,0,0,30,0,0,50,0,0,0,,01-03-03-03-02,四川,预赛,个人,2018618191758 个人预赛 推演室15
2871,37,90,RED,RED,GREEN,主要,330,150049,0,0,0,0,30,0,0,80,0,0,0,,01-03-03-03-02,四川,预赛,个人,2018618201659 个人预赛 推演室1
2872,37,90,RED,RED,GREEN,次要,330,130046,0,0,0,0,30,0,0,50,0,0,0,,01-03-03-03-02,四川,预赛,个人,2018618201659 个人预赛 推演室1
2867,47,85,BLUE,BLUE,GREEN,主要,330,150049,0,0,0,0,30,0,0,80,0,0,0,,01-03-03-03-02,四川,预赛,个人,201861820216 个人预赛 推演室11
2868,47,85,RED,RED,GREEN,次要,330,130046,0,0,0,0,30,0,0,50,0,0,0,,01-03-03-03-02,四川,预赛,个人,201861820216 个人预赛 推演室11
2644,1,110,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,01-05-03-03-02,陕西,预赛,个人,201861821319 01-05-03-03-02 推演室1
2645,1,110,RED,RED,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,01-05-03-03-02,陕西,预赛,个人,201861821319 01-05-03-03-02 推演室1
2730,29,987,RED,RED,GREEN,主要,330,100060,0,0,0,0,30,0,0,80,0,0,0,,01-02-04-03-02,陕西,预赛,个人,201861883138 01-02-04-03-02 推演室9
2731,29,0,GREEN,GREEN,GREEN,次要,330,80062,0,0,0,0,30,0,0,50,0,0,0,,01-02-04-03-02,陕西,预赛,个人,201861883138 01-02-04-03-02 推演室9
2732,30,509,BLUE,BLUE,GREEN,主要,330,100060,0,0,0,0,30,0,0,80,0,0,0,,01-02-04-03-02,陕西,预赛,个人,201861883212 01-02-04-03-02 推演室10
2733,30,509,BLUE,BLUE,GREEN,次要,330,80062,0,0,0,0,30,0,0,50,0,0,0,,01-02-04-03-02,陕西,预赛,个人,201861883212 01-02-04-03-02 推演室10
2788,22,511,RED,RED,GREEN,主要,330,100060,0,0,0,0,30,0,0,80,0,0,0,,01-02-04-03-02,陕西,预赛,个人,2018618947 01-02-04-03-02 推演室2
2789,22,511,RED,RED,GREEN,次要,330,80062,0,0,0,0,30,0,0,50,0,0,0,,01-02-04-03-02,陕西,预赛,个人,2018618947 01-02-04-03-02 推演室2
2787,41,199,RED,RED,GREEN,主要,330,220129,0,0,0,0,30,0,0,80,0,0,0,,01-07-01-02-03,山东,预赛,个人,201861921475 01-07-01-02-03 推演室5
2788,41,0,GREEN,GREEN,GREEN,次要,330,250126,0,0,0,0,30,0,0,50,0,0,0,,01-07-01-02-03,山东,预赛,个人,201861921475 01-07-01-02-03 推演室5
2845,52,127,RED,RED,GREEN,主要,330,150049,0,0,0,0,30,0,0,80,0,0,0,,01-03-03-03-02,四川,预赛,个人,2018620171841 个人预赛 推演室16
2846,52,127,RED,RED,GREEN,次要,330,130046,0,0,0,0,30,0,0,50,0,0,0,,01-03-03-03-02,四川,预赛,个人,2018620171841 个人预赛 推演室16
2954,22,349,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,01-05-03-03-02,河北,预赛,个人,201862103446 01-05-03-03-02 推演室2
2955,22,349,RED,RED,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,01-05-03-03-02,河北,预赛,个人,201862103446 01-05-03-03-02 推演室2
2528,1,34,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,01-05-03-03-02,河南,预赛,个人,201862110230 01-05-03-03-02 推演室1
2529,1,34,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,01-05-03-03-02,河南,预赛,个人,201862110230 01-05-03-03-02 推演室1
3032,25,151,RED,RED,GREEN,主要,330,120057,0,0,0,0,30,0,0,80,0,0,0,,01-06-04-03-02,江苏,预赛,个人,201862112659 01-06-04-03-02 推演室5
3033,25,151,RED,RED,GREEN,次要,330,120051,0,0,0,0,30,0,0,50,0,0,0,,01-06-04-03-02,江苏,预赛,个人,201862112659 01-06-04-03-02 推演室5
2757,49,46,BLUE,BLUE,GREEN,主要,330,220129,0,0,0,0,30,0,0,80,0,0,0,,01-07-01-02-03,山东,预赛,个人,2018621171431 01-07-01-02-03 推演室13
2758,49,46,BLUE,BLUE,GREEN,次要,330,250126,0,0,0,0,30,0,0,50,0,0,0,,01-07-01-02-03,山东,预赛,个人,2018621171431 01-07-01-02-03 推演室13
2993,40,133,BLUE,BLUE,GREEN,主要,330,150049,0,0,0,0,30,0,0,80,0,0,0,,01-03-03-03-02,四川,预赛,个人,2018621173430 个人预赛 推演室4
2994,40,133,BLUE,BLUE,GREEN,次要,330,130046,0,0,0,0,30,0,0,50,0,0,0,,01-03-03-03-02,四川,预赛,个人,2018621173430 个人预赛 推演室4
2492,6,49,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,01-05-03-03-02,河南,预赛,个人,2018621202647 01-05-03-03-02 推演室6
2493,6,49,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,01-05-03-03-02,河南,预赛,个人,2018621202647 01-05-03-03-02 推演室6
2520,20,48,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,01-05-03-03-02,河南,预赛,个人,2018621203044 01-05-03-03-02 推演室20
2521,20,48,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,01-05-03-03-02,河南,预赛,个人,2018621203044 01-05-03-03-02 推演室20
2562,20,57,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,01-05-03-03-02,河南,预赛,个人,2018621213846 01-05-03-03-02 推演室20
2563,20,57,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,01-05-03-03-02,河南,预赛,个人,2018621213846 01-05-03-03-02 推演室20
2510,15,54,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,01-05-03-03-02,河南,预赛,个人,201862121846 01-05-03-03-02 推演室15
2511,15,0,GREEN,GREEN,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,01-05-03-03-02,河南,预赛,个人,201862121846 01-05-03-03-02 推演室15
3024,21,148,RED,RED,GREEN,主要,330,120057,0,0,0,0,30,0,0,80,0,0,0,,01-06-04-03-02,江苏,预赛,个人,20186212325 01-06-04-03-02 推演室1
3025,21,96,BLUE,BLUE,GREEN,次要,330,120051,0,0,0,0,30,0,0,50,0,0,0,,01-06-04-03-02,江苏,预赛,个人,20186212325 01-06-04-03-02 推演室1
3144,21,140,BLUE,BLUE,GREEN,主要,330,120057,0,0,0,0,30,0,0,80,0,0,0,,01-06-04-03-02,江苏,预赛,个人,20186216436 01-06-04-03-02 推演室1
3145,21,140,BLUE,BLUE,GREEN,次要,330,120051,0,0,0,0,30,0,0,50,0,0,0,,01-06-04-03-02,江苏,预赛,个人,20186216436 01-06-04-03-02 推演室1
3156,28,0,GREEN,BLUE,GREEN,主要,330,120057,0,0,0,0,30,0,0,80,0,0,0,,01-06-04-03-02,江苏,预赛,个人,201862174921 01-06-04-03-02 推演室8
3157,28,0,GREEN,BLUE,GREEN,次要,330,120051,0,0,0,0,30,0,0,50,0,0,0,,01-06-04-03-02,江苏,预赛,个人,201862174921 01-06-04-03-02 推演室8
3036,29,182,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,01-05-03-03-02,河北,预赛,个人,20186218516 01-05-03-03-02 推演室9
3037,29,182,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,01-05-03-03-02,河北,预赛,个人,20186218516 01-05-03-03-02 推演室9
