列值,RoomID,MapID,MapID2,Elevation,Note,Cond,ObjStep,GridID,GridType,GroundID
,19,50054,,4011.84,,0,1,32,2,4020
,19,50057,,4010.91,,0,1,31,2,4020
,19,50058,,4010.52,,0,1,34,2,4020
,19,50059,,4012.96,,0,1,0,0,4020
,19,60045,,4017.83,,0,1,0,0,4020
,19,60048,,4013.92,,0,1,34,2,4020
,19,60051,,4013.93,,0,1,0,0,4020
,19,60055,,4012.53,,0,1,0,0,4020
,19,60057,,4011.72,,0,1,0,0,4020
,19,60058,,4013.28,,0,1,0,0,4020
,19,64,,4009.43,,0,1,0,0,4000
,19,66,,4010.21,,0,1,0,0,4020
,19,72,,4011,,0,1,0,0,4020
,19,75,,4010.94,,0,1,0,0,4020
,19,78,,4011.4,,0,1,0,0,4020
,19,10067,,4010.94,,0,1,0,0,4020
,19,10068,,4009,,0,1,0,0,4000
,19,10069,,4009.81,,0,1,0,0,4020
,19,10071,,4008.6,,0,1,0,0,4000
,19,10072,,4009.24,,0,2,17,1,4000
,19,10073,,4009.04,,0,1,0,0,4000
,19,10075,,4009,年楚河,0,2,12,1,4000
,19,10077,,4009.8,,0,1,0,0,4020
,19,10079,,4011.03,,0,1,0,0,4020
,19,20066,,4006.77,,0,1,0,0,4000
,19,20072,,4006,,0,1,0,0,4000
,19,30062,,4007.4,,0,1,59,2,4000
,19,30067,,4010.94,,0,1,26,2,4020
,19,30072,,4009.24,,0,1,0,0,4000
,19,30074,,4008.32,,0,1,0,0,4000
,19,30075,,4009,,0,1,0,0,4000
,19,30076,,4008.41,,0,1,0,0,4000
,19,30077,,4009.8,,0,1,0,0,4020
,19,13,,4202.85,,0,1,0,0,4200
,19,15,,4181.22,,0,1,0,0,4180
,19,20,,4201.59,,0,1,0,0,4200
,19,21,,4258.26,,0,1,0,0,4260
,19,32,,4127.38,,0,1,0,0,4120
,19,31,,4228.14,,0,1,0,0,4220
,19,38,,4125.46,,0,1,0,0,4120
,19,39,,4095.73,,0,1,30,2,4100
,19,10002,,4233.55,,0,1,0,0,4240
,19,10005,,4270.27,,0,1,0,0,4280
,19,10015,,4128.21,,0,1,0,0,4120
,19,10016,,4115.21,,0,1,0,0,4120
,19,10020,,4098.02,,0,1,0,0,4100
,19,10021,,4111.84,,0,1,0,0,4120
,19,10024,,4152.11,,0,1,0,0,4160
,19,10025,,4131.71,,0,1,0,0,4140
,19,10026,,4156.09,,0,1,0,0,4160
,19,10031,,4087.95,,0,1,0,0,4080
,19,10034,,4089.74,,0,1,0,0,4100
,19,10035,,4089.91,,0,1,0,0,4100
,19,10038,,4071.62,,0,1,27,2,4080
,19,20014,,4077.95,,0,1,0,0,4080
,19,20015,,4069.82,,0,1,0,0,4080
,19,20016,,4063.12,,0,1,0,0,4060
,19,20022,,4041.95,,0,1,0,0,4040
,19,20024,,4038.34,,0,1,0,0,4040
,19,20026,,4059.2,,0,1,0,0,4060
,19,20028,,4052.96,,0,1,0,0,4060
,19,20030,,4025.26,,0,1,0,0,4020
,19,20036,,4008.32,,0,1,27,2,4000
,19,30001,,4303.27,,0,1,0,0,4300
,19,30003,,4269.2,,0,1,0,0,4260
,19,30006,,4214.72,,0,1,0,0,4220
,19,30007,,4280.77,,0,1,0,0,4280
,19,30012,,4148.02,,0,1,0,0,4140
,19,30014,,4081.03,,0,1,0,0,4080
,19,30019,,4164.02,,0,1,0,0,4160
,19,30016,,4115.21,,0,1,0,0,4120
,19,30023,,4175.33,,0,1,0,0,4180
,19,30024,,4152.11,,0,1,0,0,4160
,19,30026,,4156.09,,0,1,0,0,4160
,19,30034,,4089.74,,0,1,40,2,4100
,19,40002,,4339.82,,0,1,0,0,4340
,19,40003,,4338.28,,0,1,0,0,4340
,19,40006,,4322.53,,0,1,0,0,4320
,19,40007,,4328.6,,0,1,0,0,4320
,19,40011,,4271.71,,0,1,0,0,4280
,19,40019,,4310.12,,0,1,0,0,4320
,19,40026,,4203.61,,0,1,0,0,4200
,19,40029,,4252.08,,0,1,0,0,4260
,19,40030,,4194.16,,0,1,0,0,4200
,19,40032,,4127.38,,0,1,0,0,4120
,19,40034,,4067.01,,0,1,0,0,4060
,19,40038,,4125.46,,0,1,0,0,4120
,19,50003,,4237.18,,0,1,0,0,4240
,19,50008,,4252.71,,0,1,0,0,4260
,19,50013,,4305.68,,0,1,0,0,4300
,19,50015,,4301.26,,0,1,0,0,4300
,19,50016,,4247.02,,0,1,0,0,4240
,19,50017,,4303.45,,0,1,0,0,4300
,19,50018,,4314.64,,0,1,0,0,4320
,19,50019,,4229.64,,0,1,0,0,4240
,19,50021,,4192.34,,0,1,0,0,4200
,19,50022,,4303.91,,0,1,0,0,4300
,19,50027,,4293.98,,0,1,0,0,4300
,19,50029,,4216.43,,0,1,0,0,4220
,19,50030,,4278.87,,0,1,0,0,4280
,19,50032,,4170.14,,0,1,0,0,4180
,19,60002,,4173.07,,0,1,0,0,4180
,19,60009,,4259.37,,0,1,0,0,4260
,19,60010,,4263.52,,0,1,0,0,4260
,19,60019,,4156.94,,0,1,0,0,4160
,19,60023,,4145.37,,0,1,0,0,4140
,19,60027,,4145.66,,0,1,0,0,4140
,19,60029,,4174.99,,0,1,0,0,4180
,19,60035,,4113.22,,0,1,0,0,4120
,19,60036,,4087.65,,0,1,0,0,4080
,19,60037,,4145.98,,0,1,0,0,4140
,19,46,,4014.57,,0,1,0,0,4020
,19,53,,4009.2,,0,1,53,2,4000
,19,55,,4010.51,,0,1,0,0,4020
,19,10040,,4023,,0,1,33,2,4020
,19,10041,,4018.04,,0,1,0,0,4020
,19,10050,,4008.86,,7,1,28,2,4000
,19,10051,,4009,,0,3,51,3,4000
,19,10059,,4005.25,,7,1,27,2,4000
,19,10057,,4008.12,,0,1,59,2,4000
,19,20042,,4040.16,,0,1,0,0,4040
,19,20045,,4005.43,,0,1,0,0,4000
,19,20055,,4005.15,,0,1,0,0,4000
,19,20056,,4005.06,,0,1,0,0,4000
,19,30040,,4023,吉定,0,1,0,0,4020
,19,30041,,4018.04,,0,1,31,2,4020
,19,30044,,4008.01,,0,1,32,2,4000
,19,30045,,4009.78,古冬布,0,1,33,2,4020
,19,30046,,4007.7,,0,1,0,0,4000
,19,30051,,4009,,0,1,28,2,4000
,19,30054,,4007.43,,0,1,0,0,4000
,19,30055,,4008.53,,0,1,27,2,4000
,19,30058,,4007.73,,0,1,0,0,4000
,19,40054,,4008.6,,0,1,42,2,4000
,19,40055,,4010.51,,0,1,0,0,4020
,19,40056,,4009,,0,1,0,0,4000
,19,50042,,4088.28,,0,1,0,0,4080
,19,50044,,4051.76,,0,1,0,0,4060
,19,50046,,4014.8,,0,1,0,0,4020
,19,50048,,4012.92,,0,1,0,0,4020
,19,50050,,4012.48,,0,1,0,0,4020
,19,50056,,4010.64,冲沙村,0,3,51,3,4020
,19,60041,,4061.29,,0,1,0,0,4060
,19,60043,,4019.25,,0,1,0,0,4020
,19,60046,,4015.89,,0,1,0,0,4020
,19,60047,,4015.83,,0,1,27,2,4020
,19,60052,,4012.16,,0,1,0,0,4020
,19,60054,,4010.73,,0,1,0,0,4020
,19,60056,,4011.81,,0,1,0,0,4020
,19,60059,,4014.97,,0,1,0,0,4020
,19,63,,4010.38,,0,1,0,0,4020
,19,65,,4011.71,,0,1,0,0,4020
,19,73,,4011.69,,0,1,0,0,4020
,19,10061,,4010.89,,0,3,51,3,4020
,19,10062,,4007.4,,0,1,26,2,4000
,19,10065,,4007.38,,0,1,0,0,4000
,19,10066,,4009,,0,1,0,0,4000
,19,10070,,4007.6,,0,2,52,3,4000
,19,10078,,4009.84,,0,1,0,0,4020
,19,20065,,4007.35,,0,1,0,0,4000
,19,20068,,4006.68,,0,1,0,0,4000
,19,20069,,4005.38,,0,1,0,0,4000
,19,20071,,4006,,0,1,0,0,4000
,19,20073,,4006.48,,0,1,0,0,4000
,19,20079,,4007.64,,0,1,0,0,4000
,19,30060,,4006.76,,0,1,60,2,4000
,19,30068,,4009,,0,1,0,0,4000
,19,30078,,4009.84,,0,2,17,1,4020
,19,30079,,4011.03,,0,1,27,2,4020
,19,40060,,4009.31,,0,1,0,0,4000
,19,40061,,4009,,0,1,0,0,4000
,19,40062,,4009.07,,0,1,0,0,4000
,19,40064,,4009.43,,0,1,53,2,4000
,19,40065,,4011.71,,0,1,60,2,4020
,19,40066,,4010.21,,0,1,0,0,4020
,19,40067,,4012.98,,0,1,59,2,4020
,19,40068,,4011.52,,0,1,26,2,4020
,19,40069,,4011,,0,1,33,2,4020
,19,40070,,4011,,0,1,0,0,4020
,19,40071,,4011.98,,0,1,32,2,4020
,19,40072,,4011,,0,1,0,0,4020
,19,40073,,4011.69,,0,1,0,0,4020
,19,40074,,4011.47,,0,1,0,0,4020
,19,40076,,4009.81,,0,1,0,0,4020
,19,40077,,4009.47,,0,1,31,2,4000
,19,50061,,4012.93,,0,1,0,0,4020
,19,50062,,4011.91,,0,1,28,2,4020
,19,60103,,4024,江孜镇,7,1,27,2,4020
,19,60104,,4023.91,,7,1,45,2,4020
,19,60105,,4026.61,,7,1,33,2,4020
,19,60106,,4029.83,,0,3,51,3,4040
,19,60107,,4030.15,,7,1,32,2,4040
,19,60108,,4032.6,,0,1,0,0,4040
,19,60109,,4032.55,,0,1,0,0,4040
,19,60110,,4037.99,,0,1,0,0,4040
,19,60111,,4034.74,,0,1,0,0,4040
,19,60112,,4044.35,,0,1,0,0,4040
,19,60113,,4038.86,,0,1,0,0,4040
,19,60114,,4056.86,,0,1,0,0,4060
,19,60115,,4050.81,,0,1,0,0,4060
,19,60116,,4066.29,,0,1,0,0,4060
,19,60117,,4053.96,,0,1,0,0,4060
,19,60118,,4069.28,,0,1,0,0,4060
,19,60119,,4057.43,,0,1,0,0,4060
,19,70000,,4233.71,,0,1,0,0,4240
,19,70001,,4207.95,,0,1,0,0,4200
,19,70002,,4159.64,,0,1,0,0,4160
,19,70003,,4159.58,,0,1,0,0,4160
,19,70004,,4122.34,,0,1,0,0,4120
,19,70005,,4112.61,,0,1,0,0,4120
,19,70006,,4136.57,,0,1,0,0,4140
,19,70007,,4148.93,,0,1,0,0,4140
,19,70008,,4223.06,,0,1,0,0,4220
,19,70009,,4188.18,,0,1,0,0,4180
,19,70010,,4189.84,,0,1,0,0,4200
,19,70011,,4156.68,,0,1,0,0,4160
,19,70012,,4187.66,,0,1,0,0,4180
,19,70013,,4142.33,,0,1,0,0,4140
,19,70014,,4211.66,,0,1,0,0,4220
,19,70015,,4192.04,,0,1,0,0,4200
,19,70016,,4204.93,,0,1,0,0,4200
,19,70017,,4180.86,,0,1,0,0,4180
,19,70018,,4163.55,,0,1,0,0,4160
,19,70019,,4145.15,,0,1,0,0,4140
,19,70020,,4100.56,,0,1,0,0,4100
,19,70021,,4093.13,,0,1,0,0,4100
,19,70022,,4086.15,,0,1,0,0,4080
,19,70023,,4068.11,,0,1,0,0,4060
,19,70024,,4095.77,,0,1,0,0,4100
,19,70025,,4075.08,,0,1,0,0,4080
,19,70026,,4085.35,,0,1,0,0,4080
,19,70027,,4155.98,,0,1,0,0,4160
,19,70028,,4149.12,,0,1,0,0,4140
,19,70029,,4162.42,,0,1,0,0,4160
,19,70030,,4224.56,,0,1,0,0,4220
,19,70031,,4134.24,,0,1,0,0,4140
,19,70032,,4154.2,,0,1,0,0,4160
,19,70033,,4091.68,,0,1,0,0,4100
,19,70034,,4067.79,,0,1,0,0,4060
,19,70035,,4039.79,,0,1,0,0,4040
,19,70036,,4092.61,,0,1,0,0,4100
,19,70037,,4047.01,,0,1,0,0,4040
,19,70038,,4099.27,,0,1,0,0,4100
,19,70039,,4029.94,,0,1,0,0,4040
,19,80000,,4161.96,,0,1,0,0,4160
,19,80001,,4129.02,,0,1,0,0,4120
,19,80002,,4167.94,,0,1,0,0,4160
,19,80003,,4152.56,,0,1,0,0,4160
,19,80004,,4124.56,,0,1,0,0,4120
,19,80005,,4103.72,,0,1,0,0,4100
,19,80006,,4112.83,,0,1,0,0,4120
,19,80007,,4115.36,,0,1,0,0,4120
,19,80008,,4182.63,,0,1,0,0,4180
,19,80009,,4153.08,,0,1,0,0,4160
,19,80010,,4148.85,,0,1,0,0,4140
,19,80011,,4109.39,,0,1,0,0,4100
,19,80012,,4123.7,,0,1,0,0,4120
,19,80013,,4154.44,,0,1,0,0,4160
,19,80014,,4181.33,,0,1,0,0,4180
,19,80015,,4129.69,,0,1,0,0,4140
,19,80016,,4142.4,,0,1,0,0,4140
,19,80017,,4124.66,,0,1,0,0,4120
,19,80018,,4168.11,,0,1,0,0,4160
,19,80019,,4094.16,,0,1,0,0,4100
,19,80020,,4154.37,,0,1,0,0,4160
,19,80021,,4085.85,,0,1,0,0,4080
,19,80022,,4119.29,,0,1,0,0,4120
,19,80023,,4080.54,,0,1,0,0,4080
,19,80024,,4058.17,,0,1,0,0,4060
,19,80025,,4051.95,,0,1,0,0,4060
,19,80026,,4079.33,,0,1,0,0,4080
,19,80027,,4057.2,,0,1,0,0,4060
,19,80028,,4089.61,,0,1,0,0,4100
,19,80029,,4059.38,,0,1,0,0,4060
,19,80030,,4091.38,,0,1,0,0,4100
,19,80031,,4063.84,,0,1,0,0,4060
,19,80032,,4065.85,,0,1,0,0,4060
,19,80033,,4075.02,,0,1,0,0,4080
,19,80034,,4038.14,,0,1,0,0,4040
,19,80035,,4042.22,,0,1,0,0,4040
,19,80036,,4029.16,,0,1,0,0,4020
,19,80037,,4027.03,,0,1,0,0,4020
,19,80038,,4025,,0,1,0,0,4020
,19,80039,,4025.46,,0,1,0,0,4020
,19,90000,,4112.13,,0,1,0,0,4120
,19,90001,,4103.47,,0,1,0,0,4100
,19,90002,,4110.47,,0,1,0,0,4120
,19,90003,,4098.51,,0,1,0,0,4100
,19,90004,,4120.28,,0,1,0,0,4120
,19,90005,,4098.41,,0,1,0,0,4100
,19,90006,,4094.55,,0,1,0,0,4100
,19,90007,,4098.28,,0,1,0,0,4100
,19,90008,,4136.75,,0,1,0,0,4140
,19,90009,,4143.33,,0,1,0,0,4140
,19,90010,,4114.51,,0,1,0,0,4120
,19,90011,,4109.9,,0,1,0,0,4120
,19,90012,,4130.9,,0,1,0,0,4140
,19,90013,,4125.65,,0,1,0,0,4120
,19,90014,,4114,,0,1,0,0,4120
,19,90015,,4116.06,,0,1,0,0,4120
,19,90016,,4129.08,,0,1,0,0,4120
,19,90017,,4153.06,,0,1,0,0,4160
,19,90018,,4088.87,,0,1,0,0,4080
,19,90019,,4124.12,,0,1,0,0,4120
,19,90020,,4074.56,,0,1,0,0,4080
,19,90021,,4100.1,,0,1,0,0,4100
,19,90022,,4062.1,,0,1,0,0,4060
,19,90023,,4085.73,,0,1,0,0,4080
,19,90024,,4053.49,,0,1,0,0,4060
,19,90025,,4079.33,,0,1,0,0,4080
,19,90026,,4046.4,,0,1,0,0,4040
,19,90027,,4049.88,,0,1,0,0,4060
,19,90028,,4042.83,,0,1,0,0,4040
,19,90029,,4036.57,,0,1,0,0,4040
,19,90030,,4042.79,,0,1,0,0,4040
,19,90031,,4036.41,,0,1,0,0,4040
,19,90032,,4083.55,,0,1,0,0,4080
,19,90033,,4035.39,,0,1,0,0,4040
,19,90034,,4051.78,,0,1,0,0,4060
,19,90035,,4028.97,,0,1,0,0,4020
,19,90036,,4027.48,,0,1,0,0,4020
,19,90037,,4031.01,,0,1,27,2,4040
,19,90038,,4025.93,,0,1,34,2,4020
,19,90039,,4028.61,,0,1,0,0,4020
,19,70040,,4071.04,,0,1,0,0,4080
,19,70041,,4019.79,,0,1,0,0,4020
,19,70042,,4025.85,,0,3,51,3,4020
,19,70043,,4019.77,,0,1,0,0,4020
,19,70044,,4018.17,,0,3,51,3,4020
,19,70045,,4018.83,,0,1,27,2,4020
,19,70046,,4018.33,,0,1,27,2,4020
,19,70047,,4017.77,,0,1,0,0,4020
,19,70048,,4016.06,,0,1,0,0,4020
,19,70049,,4015.93,,0,1,0,0,4020
,19,70050,,4016,,0,1,0,0,4020
,19,70051,,4016.77,,0,1,0,0,4020
,19,70052,,4013.58,,0,1,0,0,4020
,19,70053,,4013.02,,0,1,0,0,4020
,19,70054,,4013.78,,0,1,0,0,4020
,19,70055,,4013.88,,0,1,0,0,4020
,19,70056,,4015.59,,0,1,0,0,4020
,19,70057,,4015,,0,1,0,0,4020
,19,70058,,4016.7,,0,1,0,0,4020
,19,70059,,4028.97,,0,3,51,3,4020
,19,80040,,4022.89,,0,1,0,0,4020
,19,80041,,4023.49,,0,1,34,2,4020
,19,80042,,4023.32,,0,1,0,0,4020
,19,80043,,4022.73,,0,1,31,2,4020
,19,80044,,4021,,0,1,27,2,4020
,19,80045,,4021.63,,0,1,0,0,4020
,19,80046,,4020.06,,0,1,0,0,4020
,19,80047,,4019.22,,0,1,0,0,4020
,19,80048,,4018.67,,0,1,0,0,4020
,19,80049,,4018.2,,0,1,0,0,4020
,19,80050,,4016.88,,0,1,0,0,4020
,19,80051,,4016.76,,0,1,0,0,4020
,19,80052,,4015.09,,0,1,0,0,4020
,19,80053,,4016.39,,0,1,0,0,4020
,19,80054,,4014.04,,0,1,0,0,4020
,19,80055,,4016.68,,0,1,0,0,4020
,19,80056,,4014.33,,0,1,0,0,4020
,19,80057,,4017.81,,0,1,0,0,4020
,19,80058,,4016.41,,0,1,0,0,4020
,19,80059,,4028,,0,1,0,0,4020
,19,90040,,4027.21,,0,1,31,2,4020
,19,90041,,4029.03,,0,1,0,0,4020
,19,90042,,4025.27,,0,1,0,0,4020
,19,90043,,4025.46,,0,1,0,0,4020
,19,90044,,4022.65,,0,1,0,0,4020
,19,90045,,4023.35,,0,1,0,0,4020
,19,90046,,4023.02,,0,1,0,0,4020
,19,90047,,4021.31,,0,1,0,0,4020
,19,90048,,4018.22,,0,3,51,3,4020
,19,90049,,4019.9,,0,1,0,0,4020
,19,90050,,4017.81,,0,3,51,3,4020
,19,90051,,4020.01,,0,1,0,0,4020
,19,90052,,4017.73,,0,1,0,0,4020
,19,90053,,4018.24,,0,1,0,0,4020
,19,90054,,4017.15,,0,1,0,0,4020
,19,90055,,4025.13,,0,1,0,0,4020
,19,90056,,4022.72,,0,1,0,0,4020
,19,90057,,4081.26,,0,1,61,2,4080
,19,90058,,4056.31,,0,1,0,0,4060
,19,90059,,4146.9,,0,1,58,2,4140
,19,70060,,4037.63,,0,1,0,0,4040
,19,70061,,4018.55,,0,3,51,3,4020
,19,70062,,4016.02,,0,1,0,0,4020
,19,70063,,4017.66,,0,1,0,0,4020
,19,70064,,4018.71,,0,1,0,0,4020
,19,70065,,4017.77,,0,1,0,0,4020
,19,70066,,4016.91,,0,1,0,0,4020
,19,70067,,4018.98,,0,1,0,0,4020
,19,70068,,4017.41,,0,1,0,0,4020
,19,70069,,4017.95,,0,1,0,0,4020
,19,70070,,4015.09,,0,1,0,0,4020
,19,70071,,4016,,0,1,0,0,4020
,19,70072,,4015.06,,0,1,0,0,4020
,19,70073,,4015.77,,0,3,51,3,4020
,19,70074,,4016.66,,0,1,53,2,4020
,19,70075,,4016.77,,0,1,60,2,4020
,19,70076,,4016.25,,0,1,0,0,4020
,19,70077,,4017.05,,0,1,59,2,4020
,19,70078,,4016.29,,0,1,0,0,4020
,19,70079,,4017.4,,0,1,0,0,4020
,19,80061,,4058.75,,0,1,0,0,4060
,19,80060,,4028.89,,0,1,0,0,4020
,19,80062,,4040.75,,0,3,51,3,4040
,19,80064,,4020.21,,0,1,0,0,4020
,19,80063,,4034.26,,0,1,0,0,4040
,19,80065,,4021,,0,1,0,0,4020
,19,80066,,4018.59,,0,1,0,0,4020
,19,80067,,4019.68,,0,1,0,0,4020
,19,80068,,4018.87,,0,1,0,0,4020
,19,80069,,4020.86,,0,1,0,0,4020
,19,80070,,4015.46,,0,1,0,0,4020
,19,80071,,4020.52,,0,1,0,0,4020
,19,80072,,4019.02,,0,3,51,3,4020
,19,80073,,4021.12,,0,1,0,0,4020
,19,80074,,4018.34,,0,3,51,3,4020
,19,80075,,4019.07,,0,1,0,0,4020
,19,80076,,4017.46,,0,3,51,3,4020
,19,80077,,4019.07,,0,1,0,0,4020
,19,80078,,4017.42,,0,1,53,2,4020
,19,80079,,4019.47,204省道,0,1,53,2,4020
,19,90060,,4091.13,,0,1,61,2,4100
,19,90061,,4114.07,,0,1,0,0,4120
,19,90062,,4039.51,,0,1,59,2,4040
,19,90063,,4085.18,,0,1,60,2,4080
,19,90064,,4023.26,,0,1,0,0,4020
,19,90065,,4029.43,江帮线,0,1,59,2,4020
,19,90066,,4022.05,,0,1,0,0,4020
,19,90067,,4023.21,,0,1,0,0,4020
,19,90068,,4022.71,,0,1,0,0,4020
,19,90069,,4022.39,,0,1,0,0,4020
,19,90073,,4020.22,,0,1,0,0,4020
,19,90072,,4019.5,,0,1,0,0,4020
,19,90070,,4021,,0,3,51,3,4020
,19,90071,,4022.12,,0,1,0,0,4020
,19,90074,,4020.25,,0,1,0,0,4020
,19,90075,,4023.22,,0,1,0,0,4020
,19,90076,,4021.06,,0,1,0,0,4020
,19,90077,,4023.3,,0,1,0,0,4020
,19,90078,,4020,,0,1,0,0,4020
,19,90079,,4021.26,,0,1,0,0,4020
,19,70080,,4018.03,,0,1,0,0,4020
,19,70081,,4016,,0,1,0,0,4020
,19,70082,,4015.75,,0,1,0,0,4020
,19,70083,,4017.77,,0,1,0,0,4020
,19,70084,,4014.41,,0,1,0,0,4020
,19,70085,,4017.77,,0,1,0,0,4020
,19,70086,,4016,,0,1,0,0,4020
,19,70087,,4017.4,,0,1,0,0,4020
,19,70088,,4018.74,,0,1,0,0,4020
,19,70089,,4018.94,,0,1,0,0,4020
,19,70090,,4018.6,,0,2,12,1,4020
,19,70091,,4018.49,年楚河,0,2,17,1,4020
,19,70092,,4017.11,,0,1,0,0,4020
,19,70093,,4018.65,,0,2,6,1,4020
,19,70094,,4018.67,,0,1,0,0,4020
,19,70095,,4019.72,,0,1,0,0,4020
,19,70096,,4020.03,,0,1,0,0,4020
,19,70097,,4021.17,,0,1,0,0,4020
,19,70098,,4020.9,农业银行,7,1,26,2,4020
,19,70099,,4022.99,,7,1,33,2,4020
,19,80080,,4017.92,,0,1,0,0,4020
,19,80081,,4019.09,,0,1,0,0,4020
,19,80082,,4019,,0,1,0,0,4020
,19,80083,,4019.3,,0,1,0,0,4020
,19,80084,,4019.04,,0,1,0,0,4020
,19,80085,,4021.24,,0,1,0,0,4020
,19,80086,,4018.26,,0,1,0,0,4020
,19,80087,,4021.03,,0,1,0,0,4020
,19,80088,,4020.21,,0,1,0,0,4020
,19,80089,,4021.88,,0,1,0,0,4020
,19,80090,,4018.23,,0,1,0,0,4020
,19,80091,,4021,,0,1,0,0,4020
,19,80092,,4019.14,,0,1,0,0,4020
,19,80093,,4021.15,,0,1,0,0,4020
,19,80094,,4019.93,,0,2,12,1,4020
,19,80095,,4021,,0,2,12,1,4020
,19,80096,,4019.98,,0,1,0,0,4020
,19,80097,,4020.69,,0,1,55,2,4020
,19,80098,,4020.84,,0,1,0,0,4020
,19,80099,,4021.99,,7,1,55,2,4020
,19,90080,,4020.16,,0,1,60,2,4020
,19,90081,,4021.55,,0,1,0,0,4020
,19,90082,,4021,,0,1,59,2,4020
,19,90083,,4021,,0,1,53,2,4020
,19,90084,,4020.95,,0,1,0,0,4020
,19,90085,,4022.08,,0,1,0,0,4020
,19,90086,,4020.87,,0,1,0,0,4020
,19,90087,,4021.8,,0,1,0,0,4020
,19,90088,,4022.24,,0,1,0,0,4020
,19,90089,,4023.55,,0,1,0,0,4020
,19,90090,,4021.49,,0,1,0,0,4020
,19,90091,,4025.58,,0,1,0,0,4020
,19,90092,,4021.15,,0,1,0,0,4020
,19,90093,,4024.17,,0,1,0,0,4020
,19,90094,,4022.6,,0,1,0,0,4020
,19,90095,,4024.98,,0,1,0,0,4020
,19,90096,,4021.3,,0,2,12,1,4020
,19,90097,,4023.11,,0,2,17,1,4020
,19,90098,,4021.95,,0,1,0,0,4020
,19,90099,,4023.62,,0,2,6,1,4020
,19,70100,,4022.39,,0,1,0,0,4020
,19,70101,,4024.16,,7,1,110,2,4020
,19,70102,,4023.23,英雄北路,0,1,27,2,4020
,19,70103,,4025,江孜县,7,1,55,2,4020
,19,70104,,4024.81,,0,3,51,3,4020
,19,70105,,4024.56,卫国路,7,1,73,2,4020
,19,70106,,4026.23,,0,3,51,3,4020
,19,70107,,4027.75,,7,1,55,2,4020
,19,70108,,4030.16,,7,1,26,2,4040
,19,70109,,4030.05,,7,1,68,2,4040
,19,70110,,4033.6,,0,1,0,0,4040
,19,70111,,4033.6,,0,1,0,0,4040
,19,70112,,4034.77,,0,1,0,0,4040
,19,70113,,4033.96,,0,1,0,0,4040
,19,70114,,4038.03,,0,1,0,0,4040
,19,70115,,4038.23,,0,1,0,0,4040
,19,70116,,4043.91,,0,1,0,0,4040
,19,70117,,4041.52,,0,1,0,0,4040
,19,70118,,4047.41,,0,1,0,0,4040
,19,70119,,4042.36,,0,1,0,0,4040
,19,80100,,4023.77,,0,3,51,3,4020
,19,80101,,4025.47,,7,1,122,2,4020
,19,80102,,4022.58,英雄中路,7,1,66,2,4020
,19,80103,,4026.64,上海路,7,1,55,2,4020
,19,80104,,4025.02,,0,3,51,3,4020
,19,80105,,4027.59,,7,1,122,2,4020
,19,80106,,4026.12,江虹路,7,1,66,2,4020
,19,80107,,4027.01,,7,1,55,2,4020
,19,80108,,4026.83,,0,3,51,3,4020
,19,80109,,4030.53,环城路,7,1,101,2,4040
,19,80110,,4031.3,,7,1,66,2,4040
,19,80111,,4034.17,,0,3,51,3,4040
,19,80112,,4033.6,,0,1,0,0,4040
,19,80113,,4035.73,,0,1,0,0,4040
,19,80114,,4037.79,,0,1,0,0,4040
,19,80115,,4038.66,,0,1,0,0,4040
,19,80116,,4038.6,,0,1,0,0,4040
,19,80117,,4039.69,,0,1,0,0,4040
,19,80118,,4041.63,,0,1,0,0,4040
,19,80119,,4041.51,,0,1,0,0,4040
,19,90100,,4023.37,,0,3,51,3,4020
,19,90101,,4023.79,,0,1,109,2,4020
,19,90102,,4027.69,,7,1,66,2,4020
,19,90103,,4026.39,,0,1,55,2,4020
,19,90104,,4027.6,,0,3,51,3,4020
,19,90105,,4025.84,,0,1,103,2,4020
,19,90106,,4028.4,江虹路,7,1,66,2,4020
,19,90107,,4028.6,307省道,0,1,55,2,4020
,19,90108,,4030.29,,0,3,51,3,4040
,19,90109,,4030.56,,0,1,103,2,4040
,19,90110,,4032.69,,7,1,66,2,4040
,19,90111,,4032,,0,1,55,2,4040
,19,90112,,4034.85,,0,3,51,3,4040
,19,90113,,4034.73,,0,1,59,2,4040
,19,90114,,4035.71,,0,3,51,3,4040
,19,90115,,4036.38,,0,3,51,3,4040
,19,90116,,4038.49,,0,1,0,0,4040
,19,90117,,4038.07,,0,1,54,2,4040
,19,90118,,4039.72,,0,1,61,2,4040
,19,90119,,4040.29,,0,1,0,0,4040
,19,100000,,4134.94,,0,1,0,0,4140
,19,100001,,4135.89,,0,1,0,0,4140
,19,100002,,4106.39,,0,1,0,0,4100
,19,100003,,4109.59,,0,1,0,0,4120
,19,100004,,4093.77,,0,1,0,0,4100
,19,100005,,4087.62,,0,1,0,0,4080
,19,100006,,4091.72,,0,1,0,0,4100
,19,100007,,4084.28,,0,1,0,0,4080
,19,100008,,4108.77,,0,1,0,0,4100
,19,100009,,4098.85,,0,1,0,0,4100
,19,100010,,4097.2,,0,1,0,0,4100
,19,100011,,4091.29,,0,1,0,0,4100
,19,100012,,4110.59,,0,1,0,0,4120
,19,100013,,4103.65,,0,1,0,0,4100
,19,100014,,4097.71,,0,1,0,0,4100
,19,100015,,4149.08,,0,1,0,0,4140
,19,100016,,4154.59,,0,1,0,0,4160
,19,100017,,4115.01,,0,1,0,0,4120
